Date,Open,High,Low,Close,Adj Close,Volume
2020-09-17,77.529999,78.849998,76.370003,78.790001,72.418015,10515100
2020-09-18,77.879997,79.150002,77.500000,78.209999,71.884918,14517800
2020-09-21,76.239998,76.650002,74.680000,76.300003,70.129387,16199100
2020-09-22,76.150002,77.529999,75.349998,75.529999,69.421661,9155000
2020-09-23,75.589996,75.910004,71.849998,71.949997,66.131187,16649200
2020-09-24,71.250000,73.029999,70.500000,71.800003,65.993324,15203500
2020-09-25,71.010002,72.480003,70.769997,71.830002,66.020889,11070500
2020-09-28,73.639999,74.760002,73.150002,73.930000,67.951057,12863800
2020-09-29,74.000000,74.139999,71.110001,71.900002,66.085243,10553000
2020-09-30,72.250000,72.889999,71.610001,72.000000,66.177139,10466500
2020-10-01,71.510002,71.879997,70.029999,70.419998,64.724930,14930700
2020-10-02,68.919998,71.669998,68.820000,71.190002,65.432648,9854800
2020-10-05,71.519997,72.730003,70.709999,72.699997,66.820541,12049800
2020-10-06,73.839996,74.320000,72.250000,72.300003,66.452888,15294500
2020-10-07,72.169998,73.919998,71.559998,73.779999,67.813187,15410300
2020-10-08,74.389999,75.550003,73.989998,75.220001,69.136742,11590900
2020-10-09,75.860001,76.089996,73.980003,74.000000,68.015404,12260900
2020-10-12,73.629997,74.949997,73.199997,74.510002,68.484154,9056900
2020-10-13,74.739998,74.739998,72.779999,73.400002,67.463921,10440300
2020-10-14,73.279999,74.430000,72.910004,72.949997,67.050316,7057500
2020-10-15,71.820000,73.720001,71.389999,73.510002,67.565033,10052100
2020-10-16,73.519997,74.029999,72.269997,72.889999,66.995171,9305600
2020-10-19,73.110001,73.339996,71.190002,71.279999,65.515381,8357100
2020-10-20,71.910004,72.290001,71.040001,71.680000,65.883026,7753200
2020-10-21,71.129997,71.580002,70.730003,70.870003,65.138535,9800600
2020-10-22,70.879997,73.489998,70.570000,73.400002,67.463921,9810100
2020-10-23,73.930000,74.360001,71.830002,72.570000,66.701057,8727200
2020-10-26,71.730003,71.889999,70.239998,70.940002,65.202866,9710900
2020-10-27,70.419998,70.599998,69.489998,69.510002,63.888523,14251700
2020-10-28,67.690002,68.080002,66.330002,66.879997,61.471218,15961900
2020-10-29,66.129997,69.139999,65.160004,68.800003,63.235931,12292200
2020-10-30,69.900002,70.110001,68.080002,69.500000,63.879322,17191600
2020-11-02,70.699997,73.080002,69.400002,72.150002,66.315018,11475500
2020-11-03,73.160004,73.300003,71.050003,71.739998,65.938171,8608000
2020-11-04,70.779999,73.589996,69.889999,71.769997,65.965752,10925700
2020-11-05,71.900002,72.970001,71.760002,72.139999,66.305832,10627700
2020-11-06,72.500000,73.269997,70.830002,71.150002,65.395882,8366900
2020-11-09,80.000000,84.269997,78.260002,79.400002,72.978683,24015200
2020-11-10,81.139999,83.150002,79.709999,83.070000,76.351883,15039700
2020-11-11,84.099998,84.489998,81.800003,82.459999,75.791222,11640600
2020-11-12,80.980003,82.239998,79.910004,80.669998,74.145973,8920700
2020-11-13,81.150002,83.349998,81.029999,83.029999,76.315117,10890300
2020-11-16,86.239998,89.180000,85.540001,88.959999,81.765533,18980200
2020-11-17,86.400002,87.529999,84.830002,87.040001,81.177979,14329000
2020-11-18,87.370003,87.900002,84.250000,84.279999,78.603844,10583700
2020-11-19,83.550003,85.959999,83.059998,85.730003,79.956207,8820200
2020-11-20,85.720001,86.309998,84.879997,85.790001,80.012154,8294600
2020-11-23,87.449997,91.580002,86.760002,91.029999,84.899246,13379300
2020-11-24,93.389999,95.820000,93.000000,95.620003,89.180130,17257400
2020-11-25,94.680000,94.680000,92.139999,92.139999,85.934494,10556600
2020-11-27,91.330002,92.589996,90.540001,91.309998,85.160393,4627700
2020-11-30,90.010002,90.849998,86.900002,87.180000,81.308548,14288400
2020-12-01,89.279999,89.709999,87.070000,87.449997,81.560364,9913600
2020-12-02,87.260002,91.309998,87.099998,89.870003,83.817383,10509600
2020-12-03,90.580002,91.110001,89.070000,89.800003,83.752090,8249800
2020-12-04,91.220001,93.449997,90.919998,93.279999,86.997719,10791100
2020-12-07,91.820000,92.379997,89.879997,90.760002,84.647423,9398400
2020-12-08,90.339996,92.459999,90.190002,91.540001,85.374901,7627300
2020-12-09,92.199997,93.019997,89.370003,90.440002,84.348976,11129400
2020-12-10,91.550003,94.559998,90.779999,93.349998,87.062996,11992100
2020-12-11,92.529999,93.279999,91.029999,92.449997,86.223610,9584500
2020-12-14,93.400002,93.699997,89.239998,89.440002,83.416328,12198400
2020-12-15,89.419998,90.480003,88.769997,89.370003,83.351044,11775300
2020-12-16,89.199997,89.349998,87.849998,88.690002,82.716843,9892900
2020-12-17,89.540001,89.550003,87.550003,88.410004,82.455696,11748900
2020-12-18,87.980003,88.709999,86.260002,87.190002,81.317871,27427600
2020-12-21,84.349998,86.839996,83.529999,86.089996,80.291946,11430500
2020-12-22,85.440002,85.800003,84.300003,84.360001,78.678467,8585800
2020-12-23,85.000000,86.660004,85.000000,85.690002,79.918884,7223100
2020-12-24,85.930000,85.930000,84.809998,85.330002,79.583130,3335600
2020-12-28,85.610001,86.629997,84.620003,84.900002,79.182098,8051900
2020-12-29,85.260002,85.720001,84.050003,84.610001,78.911621,7670800
2020-12-30,84.610001,86.580002,84.540001,85.330002,79.583130,7901800
2020-12-31,84.900002,85.199997,83.959999,84.449997,78.762405,8350700
2021-01-04,85.150002,85.949997,83.889999,84.709999,79.004898,9234900
2021-01-05,85.489998,89.220001,85.320000,87.000000,81.140663,13414800
2021-01-06,89.000000,90.779999,87.820000,89.800003,83.752090,13916800
2021-01-07,90.389999,90.820000,89.309998,90.220001,84.143806,9286600
2021-01-08,92.080002,92.430000,90.449997,91.080002,84.945885,11152100
2021-01-11,89.120003,92.099998,88.570000,91.599998,85.430862,10635000
2021-01-12,92.660004,93.919998,91.709999,93.339996,87.053673,10923900
2021-01-13,93.199997,93.519997,91.940002,93.250000,86.969742,9723300
2021-01-14,93.940002,96.320000,93.790001,95.489998,89.058876,13950200
2021-01-15,94.220001,94.309998,91.709999,92.089996,85.887856,10244600
2021-01-19,93.500000,95.029999,93.290001,94.510002,88.144875,9574800
2021-01-20,95.000000,95.559998,94.300003,95.379997,88.956276,8735400
2021-01-21,93.860001,94.660004,91.220001,92.010002,85.813255,10393100
2021-01-22,90.400002,92.029999,89.830002,91.730003,85.552116,7810600
2021-01-25,90.620003,91.029999,89.330002,90.900002,84.778000,7689400
2021-01-26,92.199997,92.910004,89.269997,89.360001,83.341721,7827800
2021-01-27,87.529999,90.349998,86.750000,88.199997,82.259842,10178500
2021-01-28,88.669998,90.150002,88.250000,89.019997,83.024612,8155500
2021-01-29,86.830002,87.339996,84.919998,85.199997,79.461891,14699800
2021-02-01,85.989998,87.300003,84.570000,86.410004,80.590401,8073600
2021-02-02,88.010002,88.370003,86.529999,87.059998,81.196632,9233100
2021-02-03,87.050003,89.389999,86.889999,88.959999,82.968658,9256500
2021-02-04,89.510002,89.650002,87.949997,89.000000,83.005966,7917600
2021-02-05,89.940002,90.470001,88.639999,89.260002,83.248459,8017300
2021-02-08,90.290001,92.040001,90.010002,91.480003,85.318947,9886600
2021-02-09,91.099998,91.269997,89.809998,90.959999,84.833961,7605500
2021-02-10,91.379997,92.589996,90.599998,92.519997,86.288895,8778800
2021-02-11,92.370003,92.440002,90.080002,92.019997,85.822578,8572400
2021-02-12,91.529999,92.730003,91.349998,92.550003,86.316887,7858300
2021-02-16,93.050003,93.860001,92.610001,93.129997,88.085587,14006000
2021-02-17,95.419998,96.720001,94.199997,95.919998,90.724472,14342300
2021-02-18,95.750000,95.779999,94.300003,95.000000,89.854301,9030600
2021-02-19,95.129997,96.379997,94.650002,95.800003,90.610970,8913900
2021-02-22,96.989998,99.639999,96.459999,98.389999,93.060684,13178700
2021-02-23,99.970001,100.160004,96.800003,99.629997,94.233513,14874000
2021-02-24,100.330002,104.040001,99.809998,103.309998,97.714188,16116000
2021-02-25,104.900002,104.959999,101.589996,102.349998,96.806190,13219200
2021-02-26,100.300003,101.059998,97.610001,100.000000,94.583481,14454100
2021-03-01,102.459999,103.800003,101.400002,102.050003,96.522438,10439900
2021-03-02,101.889999,103.309998,101.709999,102.440002,96.891319,10643500
2021-03-03,103.410004,105.750000,103.400002,103.589996,97.979012,14958200
2021-03-04,104.519997,107.580002,103.129997,104.500000,98.839729,22994200
2021-03-05,106.959999,109.129997,106.150002,109.000000,103.095978,23638200
2021-03-08,109.860001,110.430000,108.059998,109.750000,103.805367,18033600
2021-03-09,109.070000,110.690002,107.879997,109.500000,103.568909,19010700
2021-03-10,110.199997,112.010002,109.699997,111.370003,105.337624,17389900
2021-03-11,111.650002,112.550003,110.889999,111.190002,105.167374,10989500
2021-03-12,111.639999,112.699997,110.720001,111.559998,105.517326,10930300
2021-03-15,111.529999,111.910004,108.889999,110.250000,104.278282,10488000
2021-03-16,108.529999,108.879997,107.080002,107.639999,101.809654,11698400
2021-03-17,107.209999,108.559998,106.599998,108.029999,102.178535,9168600
2021-03-18,107.010002,107.529999,103.709999,104.120003,98.480324,13246600
2021-03-19,103.940002,104.889999,102.739998,103.379997,97.780396,18491000
2021-03-22,103.059998,104.500000,102.309998,102.540001,96.985901,12508500
2021-03-23,101.449997,104.300003,100.690002,101.970001,96.446762,14781700
2021-03-24,102.989998,105.760002,102.910004,104.699997,99.028900,11026800
2021-03-25,102.849998,105.260002,102.070000,105.070000,99.378860,11138200
2021-03-26,106.540001,107.540001,105.360001,107.480003,101.658325,9820200
2021-03-29,106.400002,107.529999,105.699997,106.919998,101.128654,7542300
2021-03-30,106.059998,106.830002,105.589996,105.930000,100.192268,6284600
2021-03-31,105.550003,106.220001,104.599998,104.790001,99.114021,8954400
2021-04-01,105.260002,105.860001,104.209999,105.750000,100.022026,8515800
2021-04-05,105.730003,105.830002,104.169998,104.510002,98.849190,8692700
2021-04-06,104.250000,105.080002,103.449997,103.580002,97.969559,8125100
2021-04-07,103.470001,104.570000,103.260002,104.190002,98.546516,7699300
2021-04-08,103.519997,103.620003,102.070000,103.019997,97.439896,8283000
2021-04-09,103.120003,103.680000,102.099998,102.919998,97.345314,7163700
2021-04-12,103.669998,103.860001,101.510002,101.779999,96.267067,7845900
2021-04-13,101.559998,102.599998,101.290001,102.239998,96.702141,6829900
2021-04-14,102.650002,105.330002,102.599998,104.269997,98.622192,10194800
2021-04-15,104.010002,104.269997,102.930000,103.419998,97.818230,7860500
2021-04-16,103.800003,104.360001,102.430000,102.959999,97.383148,7459700
2021-04-19,103.269997,103.830002,102.209999,103.260002,97.666901,7068700
2021-04-20,102.830002,102.989998,100.510002,101.330002,95.841438,9783800
2021-04-21,100.330002,102.989998,100.139999,102.730003,97.165611,8264400
2021-04-22,102.870003,102.870003,100.870003,100.949997,95.482018,9899400
2021-04-23,101.099998,102.169998,100.720001,101.550003,96.049522,6756000
2021-04-26,101.269997,102.669998,101.260002,101.519997,96.021141,5639700
2021-04-27,101.809998,103.099998,101.510002,102.699997,97.137222,6898900
2021-04-28,103.540001,105.860001,103.370003,105.220001,99.520737,8718400
2021-04-29,106.419998,107.650002,105.750000,106.900002,101.109734,9740300
2021-04-30,104.980003,105.389999,102.970001,103.070000,97.487190,13730000
2021-05-03,103.980003,105.720001,103.220001,105.529999,99.813934,7938100
2021-05-04,105.959999,106.510002,104.849998,106.110001,100.362518,8704300
2021-05-05,107.089996,109.540001,106.820000,108.959999,103.058159,12872400
2021-05-06,108.949997,109.129997,107.419998,109.019997,103.114906,9654900
2021-05-07,108.089996,110.669998,107.699997,110.019997,104.060738,10273000
2021-05-10,111.440002,113.110001,109.519997,109.570000,103.635117,13586500
2021-05-11,109.059998,109.580002,106.209999,106.699997,100.920570,12754800
2021-05-12,107.000000,110.150002,106.720001,107.370003,101.554276,11661900
2021-05-13,106.070000,107.870003,105.440002,106.680000,100.901657,9706300
2021-05-14,107.800003,109.820000,107.800003,109.470001,103.540527,9124100
2021-05-17,109.089996,110.879997,108.970001,110.809998,104.807953,12692900
2021-05-18,108.940002,109.059998,105.970001,106.180000,101.658066,12759900
2021-05-19,103.820000,104.290001,101.970001,103.199997,98.804970,14762700
2021-05-20,103.070000,104.070000,101.970001,103.559998,99.149643,9706300
2021-05-21,104.099998,105.199997,103.680000,104.120003,99.685791,10352800
2021-05-24,104.949997,105.839996,104.000000,105.599998,101.102760,6785600
2021-05-25,105.430000,105.620003,103.610001,103.870003,99.446449,7884000
2021-05-26,104.519997,104.910004,103.660004,104.120003,99.685791,9232400
2021-05-27,104.120003,104.910004,102.570000,103.010002,98.623062,11703400
2021-05-28,103.620003,104.120003,102.949997,103.790001,99.369843,7278200
2021-06-01,105.300003,107.430000,105.300003,106.650002,102.108047,10260600
2021-06-02,107.209999,108.559998,106.209999,108.080002,103.477150,9141800
2021-06-03,107.559998,108.089996,106.559998,107.589996,103.008011,8809300
2021-06-04,108.239998,108.669998,107.209999,108.449997,103.831383,6699300
2021-06-07,108.370003,108.699997,107.570000,107.750000,103.161209,6748600
2021-06-08,107.650002,108.980003,106.300003,108.730003,104.099464,10559500
2021-06-09,109.059998,109.529999,107.650002,107.779999,103.189926,10146900
2021-06-10,109.059998,110.250000,107.250000,108.410004,103.793091,13526200
2021-06-11,108.839996,108.970001,107.860001,107.910004,103.314392,7731700
2021-06-14,108.180000,108.959999,106.830002,107.970001,103.371834,9051900
2021-06-15,108.410004,110.480003,108.389999,110.300003,105.602608,10540200
2021-06-16,110.029999,110.510002,108.900002,109.669998,104.999435,9283300
2021-06-17,109.239998,109.980003,96.309998,107.070000,102.510162,14337800
2021-06-18,105.250000,106.269997,102.910004,103.029999,98.642204,22284500
2021-06-21,104.099998,106.440002,103.930000,106.050003,101.533600,13591500
2021-06-22,105.330002,106.959999,104.309998,106.400002,101.868698,10230100
2021-06-23,107.360001,108.129997,106.230003,106.269997,101.744225,7792800
2021-06-24,107.139999,107.779999,106.360001,107.139999,102.577171,8724600
2021-06-25,107.589996,108.059998,106.779999,107.300003,102.730362,8102300
2021-06-28,106.949997,107.000000,103.660004,103.989998,99.561325,11348400
2021-06-29,104.589996,104.970001,103.610001,103.760002,99.341125,7225500
2021-06-30,103.839996,104.879997,103.720001,104.739998,100.279381,7927500
2021-07-01,106.949997,107.099998,105.739998,106.209999,101.686783,10873200
2021-07-02,105.699997,106.400002,105.040001,106.070000,101.552750,7107700
2021-07-06,105.970001,105.970001,103.389999,103.989998,99.561325,10162800
2021-07-07,103.959999,104.900002,102.120003,102.930000,98.546463,8245000
2021-07-08,101.500000,103.089996,101.220001,102.599998,98.230522,8695500
2021-07-09,103.459999,104.230003,102.360001,104.070000,99.637924,8567900
2021-07-12,103.559998,105.019997,103.239998,104.279999,99.838974,9898600
2021-07-13,104.000000,104.580002,103.220001,103.930000,99.503883,6738000
2021-07-14,104.480003,105.320000,101.720001,101.970001,97.627365,9216600
2021-07-15,101.050003,102.250000,100.849998,101.300003,96.985893,9665700
